Country_Code,City,Longitude,Latitude,Cuisines,Average_Cost_for_two,Currency,Has_Table_booking,Has_Online_delivery,Price_range,Aggregate_rating,Votes
1,1,77.1207565,28.6499809,22,500,1,0,1,2,3.7,161
1,2,77.0832256,28.4605726,3,400,1,0,1,1,2.2,142
1,2,77.0704322,28.476779,891,3000,1,1,0,4,3.9,394
216,48,-83.378273,33.957999,1427,40,3,0,0,3,4.5,1821
1,1,77.1758886,28.642764,688,3000,1,1,0,4,3.5,202
1,1,77.29534686,28.60690952,1428,600,1,0,0,2,2.8,49
1,1,77.0900756,28.6122787,729,800,1,0,1,2,4.5,50
1,4,77.363015,28.563578,37,700,1,0,1,2,3.6,43
1,1,77.1939753,28.5696602,35,400,1,0,0,1,0,0
1,1,77.155416,28.5251312,84,600,1,0,1,2,2.8,133
1,4,77.5154068,28.4732632,28,100,1,0,0,1,2.8,9
1,1,77.2303467,28.5729411,198,900,1,1,1,2,3.8,306
191,91,79.85581944,6.899175,611,2000,12,0,0,3,2.5,93
1,1,77.2956929,28.6073554,8,250,1,0,0,1,0,1
216,33,-85.246237,34.9528157,399,10,3,0,0,1,4.3,116
1,7,73.825364,15.496162,1429,1500,1,0,0,4,4.7,681
1,4,77.3841646,28.5205006,43,550,1,0,1,2,3.6,210
1,1,77.234992,28.5503422,1430,1100,1,0,1,3,3.9,105
1,78,77.43702042,23.23079116,1431,350,1,0,0,2,3.6,20
1,4,77.3620195,28.569218,1432,450,1,0,0,1,2.9,56
1,55,74.84500254,12.87221736,128,500,1,0,0,2,3.6,84
1,4,77.3216286,28.5648303,74,300,1,0,1,1,0,2
1,9,78.40749498,17.42622756,1433,1100,1,1,0,3,4.1,1431
1,1,77.16699947,28.72818878,69,500,1,0,1,2,0,1
1,78,77.433571,23.233219,345,550,1,0,0,2,3.5,175
1,4,77.3469342,28.5773502,11,500,1,0,0,2,0,1
1,1,77.1944824,28.5541766,1434,1800,1,1,0,3,3.7,3697
1,1,77.2299624,28.574066,74,300,1,0,0,1,3.7,55
1,1,77.1773147,28.6399016,43,1000,1,1,1,3,3.2,102
1,4,77.3449071,28.5990864,11,450,1,0,0,1,0,0
1,1,77.2823353,28.6328128,3,200,1,0,0,1,2.8,11
1,1,77.194918,28.5538347,823,1900,1,1,1,3,3.4,763
1,1,77.2821467,28.6551369,722,200,1,0,0,1,0,0
1,1,77.2076072,28.5233603,296,1000,1,0,1,3,3.1,237
1,1,77.0868116,28.6354821,28,300,1,0,1,1,3,7
1,3,77.317127,28.4465451,7,350,1,0,0,1,3.1,9
1,2,77.03833256,28.41864781,43,950,1,0,1,2,3.5,39
1,1,77.252055,28.5513364,1376,2500,1,1,0,4,4.2,756
1,1,77.2835266,28.5256742,3,250,1,0,0,1,3.3,27
1,1,77.2245397,28.562518,230,2500,1,1,0,4,3.6,59
1,1,0,0,1,450,1,0,0,1,0,0
1,2,77.0935436,28.4931646,28,300,1,0,1,1,3.2,45
1,2,77.1087258,28.4812481,216,4000,1,1,0,4,4.1,38
1,1,0,0,30,300,1,0,0,1,0,1
1,4,77.374165,28.6274956,190,400,1,0,0,1,3.2,16
1,4,77.32144509,28.5674896,271,600,1,0,0,2,3.7,86
1,2,77.0835622,28.46047,3,200,1,0,0,1,2.9,7
1,2,77.0714665,28.5096403,36,500,1,0,0,2,2.9,7
1,1,77.196097,28.6689477,37,500,1,0,0,2,0,0
1,1,77.21779615,28.52817627,352,1500,1,0,0,3,4.4,2777
1,1,77.12365262,28.66655119,3,1500,1,1,0,3,3.8,140
1,1,77.1518426,28.6932029,1,300,1,0,0,1,3.6,22
1,2,77.0888382,28.4614757,1435,700,1,0,1,2,3.8,115
1,2,77.0456073,28.476629,1436,300,1,0,0,1,3.3,69
1,4,77.5282182,28.4579354,11,550,1,0,1,2,3.2,6
1,1,77.24144083,28.57326317,37,800,1,1,1,2,3.5,116
1,2,77.0511135,28.453446,8,400,1,0,1,1,3.9,104
1,1,77.0819207,28.6299374,22,500,1,0,1,2,3.6,179
214,27,55.45195531,25.2887722,186,60,6,0,0,3,4.8,459
1,3,77.3107195,28.471413,86,800,1,0,0,2,2.7,29
1,2,77.058018,28.434541,198,1250,1,0,1,3,3.7,21
1,1,77.216837,28.5358021,37,700,1,0,1,2,3.2,93
1,1,77.2866681,28.6895052,281,400,1,0,0,1,3.3,34
1,2,77.094263,28.4923373,43,500,1,0,1,2,2.1,34
1,1,77.1626712,28.706493,74,300,1,0,0,1,3.4,21
1,1,77.0969155,28.6356447,28,100,1,0,0,1,3.1,6
1,19,80.23644167,13.06418056,1428,1000,1,1,0,3,4.2,1714
1,2,77.0991184,28.4481557,1437,1400,1,1,1,3,4.1,147
216,51,-90.6691,42.5048,42,25,3,0,0,2,3.6,140
1,4,77.32057907,28.56737005,296,1000,1,0,0,3,3.9,173
1,9,78.41821343,17.43044843,290,1200,1,1,0,3,4.2,221
1,2,77.0858383,28.4700182,1438,500,1,0,1,2,3.4,165
216,74,-83.636618,32.6176839,1439,25,3,0,0,2,4,316
1,4,77.3146798,28.5806262,3,150,1,0,0,1,0,2
1,1,77.1239323,28.5432284,29,250,1,0,0,1,0,2
1,1,77.2974845,28.5902478,82,2000,1,1,0,4,3.2,12
1,1,77.21074697,28.64558376,29,700,1,0,0,2,3.1,29
1,1,77.2155461,28.7111556,28,200,1,0,0,1,0,1
1,2,77.0510698,28.4534927,133,450,1,0,0,1,2.7,73
1,1,77.3061657,28.6598026,4,600,1,0,0,2,2.8,14
1,1,77.2405333,28.6437229,22,500,1,0,1,2,2.8,23
1,56,79.0679011,21.1481626,1440,400,1,0,1,2,3.7,201
1,1,77.1137736,28.6341779,36,300,1,0,0,1,3.3,15
1,1,77.1457358,28.4936685,37,350,1,0,0,1,0,0
1,2,77.0821234,28.467504,29,900,1,1,1,2,3.6,426
1,1,77.2191149,28.5306173,524,600,1,0,1,2,3.7,132
1,1,77.225522,28.6171019,1441,200,1,0,0,1,4.2,3010
1,1,77.1583987,28.5677118,37,600,1,0,0,2,3.1,31
1,28,75.78697577,30.88581363,1442,2000,1,0,0,4,4.3,87
1,1,77.284295,28.66551167,11,300,1,0,0,1,2.9,16
1,1,77.0954687,28.6370036,28,300,1,0,0,1,0,3
1,2,77.02189766,28.49841367,11,600,1,0,0,2,0,0
1,38,0,0,1443,1000,1,0,0,4,3.5,83
1,1,77.1937667,28.5697323,53,100,1,0,0,1,3.7,223
148,80,174.764078,-36.857474,504,190,9,0,0,4,4.7,412
1,4,77.3576192,28.6045901,1,650,1,0,0,2,3,7
1,1,77.1018159,28.6701038,37,350,1,0,0,1,3.5,107
1,2,77.1010066,28.4428671,29,700,1,0,0,2,3.4,104
1,1,77.2334652,28.5499281,326,900,1,0,1,2,3.7,323
1,2,77.0449776,28.4060983,1,700,1,0,0,2,3.7,51
1,77,75.7936039,26.9214108,1444,1800,1,0,0,3,4,916
1,66,73.74589243,20.01207513,3,600,1,0,0,3,3.6,125
1,1,77.1981633,28.6086732,3,400,1,0,0,1,0,0
1,1,77.1357857,28.6223096,59,200,1,0,0,1,0,0
1,1,77.27276199,28.56077074,3,100,1,0,0,1,0,0
1,1,77.279894,28.6596933,39,100,1,0,0,1,3.3,12
1,22,0,0,134,2000,1,0,0,4,4,45
1,1,77.0336428,28.6190995,22,200,1,0,1,1,2.8,4
1,46,0,0,1445,850,1,0,0,3,3.3,65
1,1,77.097173,28.6434771,3,250,1,0,0,1,2.9,8
1,1,77.3018958,28.6567112,288,600,1,0,0,2,3.5,217
1,1,77.2127165,28.5492078,530,700,1,0,1,2,4,88
1,4,77.32809763,28.57433905,3,500,1,0,1,2,2,74
1,21,74.86416667,31.65319167,98,200,1,0,0,1,3.9,206
1,1,77.13329248,28.67075935,340,500,1,0,0,2,3.4,18
1,1,77.1734391,28.5981778,1177,3500,1,0,0,4,3.5,45
216,23,-112.450106,42.861871,1446,25,3,0,0,2,3.7,162
189,5,18.462423,-33.978602,1447,250,2,0,0,3,3.9,239
1,1,77.1452358,28.714488,59,500,1,0,1,2,2.7,7
1,1,77.2243747,28.5622825,1448,1400,1,0,0,3,4.1,387
166,31,51.512682,25.274457,988,150,7,0,0,4,4,180
166,31,51.530127,25.350325,148,550,7,0,0,4,4.4,67
1,1,77.2813547,28.6329214,4,200,1,0,0,1,0,0
1,1,77.2822063,28.655449,3,150,1,0,0,1,3.1,6
1,4,77.3283169,28.57453721,626,200,1,0,0,1,3.5,23
1,1,77.2148724,28.5493235,30,500,1,0,1,2,4.2,292
1,2,77.1022654,28.472128,7,350,1,0,0,1,2.8,16
1,4,77.33950197,28.5568248,3,400,1,0,0,1,0,0
1,2,77.0880651,28.4944224,1449,1750,1,1,0,3,4.1,353
1,1,77.2096823,28.5340507,98,150,1,0,1,1,3.3,62
1,4,77.32180945,28.56450145,37,1300,1,1,1,3,4.1,111
1,4,77.5180946,28.4696531,82,2000,1,1,0,4,3.2,20
1,1,77.2208008,28.6339511,416,1250,1,1,0,3,3.8,645
1,2,77.0382289,28.4553886,82,1000,1,1,0,3,2.9,6
216,6,-81.0911,32.0775,1450,25,3,0,0,2,4.5,796
1,1,77.22338664,28.51195551,135,400,1,0,0,1,0,0
216,87,-92.4599,42.5377,39,10,3,0,0,1,3.9,190
1,85,76.76028337,30.72137975,1451,450,1,0,1,1,4,265
1,1,77.1055523,28.6398129,28,50,1,0,0,1,0,0
1,1,77.31081113,28.68710648,11,250,1,0,0,1,0,2
1,4,77.3373249,28.5835794,1452,500,1,0,0,2,0,2
1,1,77.2431646,28.6463865,82,2000,1,1,0,4,0,2
1,4,77.32487295,28.57008816,25,500,1,0,1,2,3.8,268
1,4,77.3649083,28.5971137,29,700,1,0,0,2,2.4,98
1,1,77.24231,28.57606,4,350,1,0,0,1,2.9,5
1,2,77.092856,28.481301,180,700,1,0,0,2,2.9,35
1,2,77.0475378,28.4743176,65,200,1,0,0,1,3.5,64
1,1,77.12046923,28.63859667,107,250,1,0,0,1,3.6,23
1,1,77.2525938,28.5902907,1231,1000,1,0,0,3,3.2,36
1,1,77.2415481,28.5551789,37,400,1,0,0,1,0,1
1,1,77.16442622,28.55736507,1,450,1,0,0,1,0,2
1,1,77.2945223,28.6894359,30,100,1,0,0,1,0,1
216,32,-157.822716,21.271826,135,25,3,0,0,2,3.9,232
1,1,77.1470434,28.6271441,3,300,1,0,0,1,0,0
1,1,77.2305784,28.5731536,311,1200,1,1,1,3,3.6,99
1,3,77.3288978,28.3777541,11,700,1,1,0,2,2.9,13
1,1,0,0,133,500,1,0,0,2,0,0
1,4,77.3778001,28.5137081,1,450,1,0,0,1,0,0
1,1,77.16421165,28.55731442,603,450,1,0,1,1,3.5,239
1,1,77.25411225,28.52569245,28,150,1,0,0,1,2.7,11
1,1,77.16429355,28.55870848,8,200,1,0,0,1,0,1
1,1,77.28492778,28.65814167,65,250,1,0,0,1,0,3
1,1,77.0076551,28.6164413,3,300,1,0,0,1,0,0
1,1,77.2269984,28.6000435,1453,1650,1,1,0,3,4,1093
1,4,77.3260709,28.5674465,1,600,1,0,0,2,3.5,110
1,4,77.3729825,28.5555542,29,700,1,0,0,2,2.3,38
1,1,77.2849549,28.6210849,116,350,1,0,0,1,0,0
1,1,77.2011051,28.5089203,97,250,1,0,0,1,3,5
1,1,77.33470056,28.6042683,37,450,1,0,0,1,3.1,5
1,1,77.2243841,28.6568732,3,200,1,0,0,1,3.1,16
1,1,77.1692313,28.5887026,1454,700,1,0,0,2,3.4,178
1,1,77.25118,28.52757,3,500,1,0,1,2,2.5,37
1,76,76.29393613,9.960845813,1455,700,1,0,0,2,4.3,312
189,24,28.270627,-25.780358,484,600,2,0,0,4,4.4,84
1,1,77.3027743,28.6534064,34,300,1,0,0,1,3.4,32
1,1,77.2191601,28.5684461,22,500,1,0,1,2,3.6,167
1,2,77.1427506,28.2393668,4,3000,1,1,0,4,3.4,22
1,1,77.1908861,28.5830663,1456,600,1,0,0,2,3.4,161
30,58,-47.9075,-15.82,1457,90,4,0,0,3,3.7,8
1,2,77.0443061,28.4057383,264,200,1,0,1,1,3.4,20
1,1,77.2957443,28.6076829,51,550,1,0,1,2,3.4,33
1,2,77.09333964,28.47626303,296,800,1,0,1,2,2.8,29
1,1,77.1392457,28.6574122,3,200,1,0,0,1,0,2
1,1,77.3049468,28.6600636,387,1000,1,0,1,3,3.9,106
216,23,-112.45253,42.863969,1458,25,3,0,0,2,3.8,141
1,1,77.2050359,28.6928661,1459,800,1,1,1,2,3.4,430
1,1,77.228133,28.6317423,82,5000,1,0,0,4,3.7,747
1,2,77.0979495,28.4494782,11,550,1,0,1,2,2.8,48
14,134,151.7343832,-32.899178,189,20,3,0,0,2,2.9,11
1,1,77.3015435,28.6304523,1460,400,1,0,1,1,2.4,166
1,1,77.18803234,28.64370267,1461,1050,1,1,0,3,4.3,142
1,1,77.241099,28.6014758,286,2200,1,1,0,4,3.6,127
1,4,77.3722935,28.5862117,11,400,1,0,0,1,0,2
1,3,0,0,279,250,1,0,0,1,0,0
1,1,77.1738591,28.5724323,1,700,1,0,0,2,3.7,74
1,1,77.2766789,28.6545768,11,350,1,0,0,1,0,0
1,4,0,0,14,400,1,0,0,1,0,0
1,1,77.2622917,28.5771398,38,200,1,0,0,1,0,0
1,1,77.1406518,28.70384,59,400,1,0,1,1,3.3,72
1,78,77.435361,23.214294,28,250,1,0,0,1,4.9,427
1,1,77.2209805,28.5811874,11,700,1,0,0,2,3.1,55
1,1,0,0,8,300,1,0,0,1,0,0
1,1,77.2855453,28.6575847,29,450,1,0,0,1,3.5,21
1,4,77.32,28.59,53,100,1,0,0,1,0,0
1,1,77.0998378,28.6359711,3,200,1,0,0,1,3.3,16
215,70,-1.890569,52.477388,1001,20,5,0,0,2,3.8,38
215,17,-3.173679,55.976644,1462,45,5,0,0,3,4.7,163
1,1,77.2137611,28.70477557,11,300,1,0,0,1,3.1,8
1,1,77.2286152,28.5740273,36,150,1,0,0,1,0,0
1,92,77.37024722,28.63404167,1,650,1,0,1,2,3.4,33
1,3,77.2940734,28.4938048,64,100,1,0,0,1,0,0
1,3,77.3185772,28.4107084,11,400,1,0,0,1,0,0
1,1,77.2772052,28.6465239,4,200,1,0,0,1,0,0
1,1,77.1747039,28.6441003,74,300,1,0,1,1,2.6,11
1,1,77.2970413,28.5413666,28,500,1,0,0,2,2.8,22
1,2,77.0648668,28.4676295,63,2000,1,1,0,4,3.2,137
1,4,77.5281286,28.4581066,28,100,1,0,0,1,0,2
1,4,77.361455,28.569307,116,600,1,0,1,2,3.5,63
1,1,77.1917845,28.5841379,11,650,1,0,0,2,0,2
1,4,77.3772233,28.6075466,151,300,1,0,0,1,2.8,8
1,50,0,0,207,1650,1,0,0,4,4.4,222
1,1,77.06034612,28.66742137,77,250,1,0,0,1,0,0
1,1,77.1776202,28.6436486,7,350,1,0,0,1,3.2,17
1,1,77.1835142,28.6366196,3,600,1,0,1,2,2.6,10
1,1,0,0,37,120,1,0,0,1,3,7
1,1,77.151707,28.6930828,22,500,1,0,1,2,3.6,426
1,1,77.11999476,28.65081196,41,700,1,0,1,2,4.4,229
1,1,77.2185861,28.7094348,3,100,1,0,0,1,0,0
1,1,77.2437305,28.5345667,50,650,1,0,1,2,3.8,173
1,1,77.1917845,28.5841379,11,700,1,0,0,2,3.2,14
1,1,77.1420513,28.6575224,3,300,1,0,0,1,3.1,15
1,4,77.3618487,28.5697922,4,400,1,0,0,1,2.9,22
1,1,77.2065181,28.5733557,59,450,1,0,0,1,3.6,72
1,1,77.1558888,28.6244092,4,300,1,0,0,1,0,1
1,92,77.36981537,28.63407809,29,700,1,0,0,2,3.2,17
1,1,77.2843343,28.618738,253,300,1,0,0,1,0,1
1,1,77.23363,28.6493933,37,800,1,0,0,2,4,4689
1,1,77.1493702,28.6939329,8,250,1,0,0,1,3.5,13
1,1,77.0791934,28.6459296,28,350,1,0,0,1,2.9,6
1,1,77.1741932,28.6457029,596,700,1,0,1,2,2.6,27
1,2,77.0625436,28.4685726,337,2500,1,1,1,4,4.2,327
1,4,77.361974,28.5689197,11,700,1,0,0,2,2.4,52
1,1,77.2049011,28.5574266,43,1200,1,1,1,3,3.5,181
1,1,77.19397243,28.65203681,517,450,1,0,0,1,3.3,36
216,60,-116.202845,43.616295,193,25,3,0,0,2,4.4,650
1,1,77.2917987,28.5351255,28,300,1,0,0,1,3.1,8
214,82,55.32548446,25.22931113,1463,130,6,1,1,3,4.3,544
1,1,77.21960329,28.52849352,4,1800,1,1,1,3,3.5,385
1,1,77.1017394,28.6249007,37,500,1,0,1,2,3.2,23
1,1,77.2959775,28.6424671,4,250,1,0,0,1,0,0
1,1,77.2046765,28.5530579,37,750,1,1,1,2,3.3,235
1,3,77.303542,28.4959154,3,100,1,0,0,1,0,3
1,1,77.2400353,28.5388101,30,550,1,0,1,2,4.2,1125
1,1,77.1686921,28.5882925,1464,600,1,0,1,2,3.6,23
1,1,77.1358879,28.7008747,53,100,1,0,1,1,3.5,98
1,1,77.120274,28.6307493,3,350,1,0,0,1,3.5,25
1,1,77.0821745,28.6048103,38,450,1,0,0,1,0,1
1,1,77.2833786,28.6180657,3,200,1,0,0,1,0,0
1,2,77.094263,28.4900962,1465,350,1,0,0,1,2.7,23
1,1,77.1416405,28.7119934,18,200,1,0,0,1,3.1,12
1,85,76.76560555,30.72476574,1466,1000,1,0,1,3,3.4,502
1,1,77.21111389,28.64571111,3,300,1,0,0,1,3.3,25
1,1,77.1888196,28.6434385,65,450,1,0,1,1,3.1,90
1,1,77.2920323,28.6876577,38,300,1,0,0,1,0,0
1,8,80.31783333,26.48304167,28,350,1,0,0,2,4.1,171
1,4,0,0,65,200,1,0,0,1,0,1
1,1,77.1778832,28.6921495,828,400,1,0,1,1,3.6,46
1,1,77.0842816,28.6106461,24,100,1,0,0,1,0,1
1,1,77.1447393,28.7049788,126,300,1,0,1,1,3.3,85
1,1,77.0599045,28.6226053,11,200,1,0,1,1,0,3
1,1,77.0641627,28.6093206,3,400,1,0,0,1,0,3
1,67,0,0,1467,1200,1,0,0,3,4,93
216,26,-82.483124,27.935039,193,25,3,0,0,2,4.4,803
1,12,73.785901,18.59348149,1468,2100,1,1,1,4,3.6,1566
1,4,77.3619175,28.5705134,25,500,1,0,0,2,2.5,165
1,4,77.33747028,28.58167444,83,700,1,0,1,2,3.2,33
1,2,77.099865,28.4252571,3,150,1,0,0,1,0,0
1,4,77.3618306,28.569207,358,400,1,0,0,1,3.3,39
1,1,77.1851613,28.6415262,11,650,1,0,1,2,3,110
1,1,77.21226476,28.64533983,41,900,1,1,0,2,3,10
1,1,77.238056,28.592135,30,400,1,0,0,1,2.9,4
1,1,77.0583229,28.6224126,3,200,1,0,0,1,0,1
1,1,77.12170769,28.59346375,35,200,1,0,0,1,0,0
1,2,77.0633627,28.4695542,389,1200,1,1,0,3,3.9,280
1,1,77.30317778,28.66113333,457,3500,1,1,0,4,3.6,42
1,4,0,0,139,500,1,0,0,2,3,4
1,1,77.1380897,28.6199849,1134,200,1,0,0,1,3,7
1,2,77.1007871,28.4431891,322,400,1,0,1,1,4.3,48
1,4,77.323737,28.5641453,59,400,1,0,0,1,2.8,63
1,1,77.1820929,28.6373909,43,600,1,1,1,2,4.2,163
1,1,77.1741502,28.6458375,55,400,1,0,0,1,3,6
1,1,77.2048186,28.6961012,28,200,1,0,0,1,0,0
1,1,77.2943559,28.6405983,3,300,1,0,0,1,0,0
1,1,77.2909933,28.6342718,1258,300,1,0,0,1,3.3,47
216,74,-83.600201,32.619321,49,25,3,0,0,2,4.2,288
1,1,77.180053,28.6383473,64,200,1,0,0,1,2.7,22
1,4,77.3624842,28.6047247,391,250,1,0,0,1,0,2
1,1,77.25312788,28.53267894,401,800,1,0,0,2,3.9,452
216,61,-93.621631,41.585465,1411,25,3,0,0,2,4.6,728
30,15,-43.227042,-22.973507,223,100,4,0,0,4,4.9,40
148,49,174.7791667,-41.2925,1469,50,9,0,0,3,4,94
1,1,77.2780041,28.6519405,11,550,1,0,0,2,3.6,22
1,1,77.1336856,28.6953352,208,350,1,0,0,1,3.7,71
1,4,77.3706652,28.6180976,160,650,1,0,1,2,2.7,17
1,1,77.21869837,28.52845641,1470,2000,1,0,0,4,4.7,268
1,1,77.1444856,28.4945886,3,100,1,0,0,1,0,0
1,1,77.2303217,28.5737416,560,1000,1,0,1,3,3.7,390
1,2,77.0794255,28.4608794,37,650,1,0,1,2,3.9,67
1,1,77.1804858,28.6381693,35,750,1,0,1,2,4.1,101
1,1,77.3200498,28.6806456,115,250,1,0,0,1,0,0
1,22,78.04725,27.15777222,37,900,1,0,0,3,3.7,175
1,1,77.21790746,28.56074218,383,500,1,0,1,2,3.6,438
1,1,77.2004093,28.5194377,43,600,1,0,0,2,2.8,16
1,4,77.3075696,28.5784806,849,700,1,0,1,2,3.5,14
1,1,77.23888333,28.63209722,3,400,1,0,0,1,3.2,26
1,1,77.2441084,28.5335898,166,2000,1,1,0,4,4.6,304
1,1,77.2198577,28.6352499,891,1200,1,1,1,3,4.1,400
1,1,77.294789,28.6397222,64,200,1,0,0,1,2.9,6
1,1,77.2211471,28.6917878,168,300,1,0,0,1,0,0
1,63,85.33981957,23.36974563,34,400,1,0,0,1,3.4,13
1,1,77.2072368,28.5580078,1105,300,1,0,0,1,0,1
1,1,77.1364744,28.6205175,3,200,1,0,0,1,0,0
1,1,77.20695868,28.6815983,1471,400,1,0,0,1,3.2,28
1,1,77.21114504,28.70302109,3,100,1,0,0,1,0,0
1,1,77.2024756,28.5565678,55,250,1,0,0,1,3.5,16
1,1,77.2400534,28.5394362,18,250,1,0,1,1,3.6,36
1,2,77.0875189,28.4949162,22,400,1,0,1,1,3.9,296
1,4,77.3682633,28.54079875,387,500,1,0,0,2,3.3,13
1,1,77.1917396,28.6991164,77,300,1,0,0,1,0,3
1,1,77.21807376,28.56028103,1,700,1,0,1,2,4.2,73
1,3,77.3144487,28.4175882,37,700,1,0,1,2,3.3,219
1,1,77.204991,28.6945186,4,300,1,0,0,1,3.4,39
1,1,77.2254715,28.6551819,38,200,1,0,0,1,3.7,30
1,1,77.3130113,28.6784414,11,600,1,0,1,2,3.1,97
216,51,-90.658609,42.496464,1472,25,3,0,0,2,3.3,65
1,1,77.1683776,28.5879488,1473,600,1,0,1,2,3.6,365
1,1,77.2041824,28.6958742,24,100,1,0,0,1,2.8,5
1,1,77.120911,28.552036,3,1000,1,1,0,3,3.5,26
1,3,77.3241683,28.3950992,5,500,1,0,1,2,3.4,22
1,1,77.1044433,28.6764727,26,700,1,0,1,2,3.2,50
1,1,77.2404704,28.6428148,65,200,1,0,0,1,3,5
1,1,77.1709048,28.5569236,4,300,1,0,0,1,0,0
1,1,77.1737481,28.6447151,35,200,1,0,0,1,4.1,150
1,1,77.221205,28.5677197,35,250,1,0,0,1,3.8,160
1,1,77.1183726,28.6475147,1474,1100,1,1,0,3,4.4,676
1,1,77.2243937,28.6337562,30,350,1,0,0,1,0,0
1,2,77.0157175,28.4652054,8,800,1,0,0,2,3.5,25
1,1,77.26684134,28.57094736,208,350,1,0,1,1,3.2,88
1,1,77.241099,28.5527158,3,100,1,0,0,1,0,0
216,40,-96.4048,42.4985,119,10,3,0,0,1,3.7,97
1,41,79.82895,11.99078611,198,1000,1,0,0,4,3.8,513
1,4,77.3322975,28.5579718,894,650,1,0,1,2,3.8,40
1,1,77.1187632,28.5426875,11,900,1,1,0,2,2.9,6
1,4,77.3717413,28.5528331,8,150,1,0,0,1,0,1
1,1,77.23840289,28.57825443,14,700,1,0,1,2,2.7,8
1,1,77.199075,28.56540556,1,450,1,0,0,1,2.8,16
1,1,77.162132,28.5921448,59,350,1,0,0,1,0,0
1,1,77.2304115,28.5732124,1475,1500,1,1,1,3,3.5,208
1,1,77.2203517,28.5851606,8,400,1,0,0,1,0,1
216,6,-81.092484,32.081394,1476,70,3,0,0,4,4,687
1,1,77.1237408,28.5462109,1477,500,1,0,0,2,2.9,15
1,1,77.2154113,28.5496438,74,200,1,0,0,1,3.5,23
1,1,77.1497494,28.6937508,61,500,1,0,0,2,3.8,99
1,1,77.1202901,28.6389393,37,750,1,0,1,2,2.6,25
1,3,77.3235233,28.395196,1478,900,1,1,0,2,3.8,134
1,21,74.884384,31.644532,3,300,1,0,0,1,3.9,151
1,1,77.222732,28.6577424,44,400,1,0,0,1,3.1,14
1,25,85.83394811,20.31149633,165,850,1,0,0,2,3.7,118
1,1,77.2419073,28.5923217,3,350,1,0,0,1,0,2
1,2,77.0566033,28.4493778,28,300,1,0,0,1,0,1
1,4,77.37454668,28.58168431,1479,100,1,0,0,1,0,1
1,1,77.1951986,28.5762189,25,500,1,0,1,2,2.4,65
1,3,77.3203273,28.4104693,3,250,1,0,0,1,0,2
1,2,77.0671006,28.4906203,1480,250,1,0,0,1,0,0
1,38,82.982869,25.270943,4,600,1,0,0,3,3.5,172
1,1,77.1064052,28.6425185,28,250,1,0,0,1,3.1,8
1,4,77.3387224,28.5923274,28,300,1,0,0,1,3,4
1,1,77.1966218,28.5465078,1,650,1,0,1,2,3.6,104
1,4,77.3427604,28.603325,3,150,1,0,0,1,0,0
1,4,77.3597643,28.6086827,11,300,1,0,0,1,3.1,29
216,74,-83.624,32.5786,216,25,3,0,0,2,3.7,104
1,4,77.3618278,28.5692496,1481,500,1,0,0,2,0,3
1,4,77.38271,28.5645272,59,400,1,0,0,1,2.9,10
1,43,75.8747647,22.7322253,1482,800,1,0,0,3,4,341
1,4,77.33417619,28.56437507,208,500,1,0,1,2,4,183
1,1,77.21947454,28.52748139,265,1200,1,1,0,3,3.6,217
1,3,77.291919,28.4221037,36,300,1,0,0,1,0,3
1,1,77.24076111,28.63814444,842,500,1,0,0,2,3.7,85
1,1,77.1907064,28.7059577,24,200,1,0,0,1,3.2,16
1,46,75.358888,19.875908,1483,1800,1,0,0,4,3.4,94
1,1,77.2487359,28.5403982,1484,650,1,0,1,2,3.5,443
1,1,77.0688364,28.6029698,3,150,1,0,0,1,0,0
1,1,77.0688571,28.6823752,3,650,1,0,0,2,0,0
1,1,77.13308394,28.67063315,1485,800,1,1,0,2,3.3,49
1,1,77.1306743,28.6939262,389,1000,1,1,0,3,3.3,10
1,1,77.1698154,28.7090143,1,450,1,0,0,1,0,1
1,1,77.2145148,28.5617035,43,350,1,0,0,1,2.7,26
1,1,77.2249885,28.5683377,11,350,1,0,0,1,0,0
1,3,77.3074031,28.4693655,4,1300,1,0,1,3,4.1,239
1,1,77.227277,28.631407,1378,4500,1,1,0,4,3.6,62
1,2,77.0867096,28.5026368,1,2000,1,0,0,4,2.7,27
1,4,77.3660074,28.6132102,4,350,1,0,0,1,0,1
1,3,0,0,11,400,1,0,0,1,0,0
1,1,77.2963556,28.5925202,41,1250,1,1,0,3,3.3,131
1,1,77.1401237,28.7133009,348,600,1,0,1,2,3.3,24
1,1,77.1898978,28.7017609,3,400,1,0,0,1,3,11
1,2,77.0796953,28.4499671,43,500,1,0,0,2,0,1
216,16,-82.1328,33.5406,457,35,3,0,0,3,4.3,317
1,1,0,0,319,600,1,1,0,2,3.5,21
214,52,54.51003961,24.36312973,1486,50,6,0,1,2,4,277
216,60,-116.347304,43.619108,1049,25,3,0,0,2,4,369
1,1,77.1724967,28.6440161,28,100,1,0,0,1,2.9,5
1,1,77.2829523,28.6597564,69,350,1,0,0,1,0,1
1,4,77.5078343,28.4644343,11,800,1,1,0,2,2.9,6
1,1,77.2853594,28.5388021,3,200,1,0,0,1,0,1
1,46,75.31889444,19.86696944,345,450,1,0,0,2,3.3,76
1,3,77.2969354,28.4300562,1167,400,1,0,0,1,0,1
1,1,77.1901673,28.649659,39,150,1,0,0,1,3.6,99
216,74,-83.628703,32.83654,1487,10,3,0,0,1,4.3,244
